标题,地址,户型,面积,朝向,装修情况,层数,建造时间,楼型,总价,每平米单价,关注人数,带看次数,发布时间,标签,详情链接
次新小区，格局靓，采光好，视野开阔无遮挡,"金辉风雅轩 , 秋长",2室2厅,66平米,南,毛坯,32层 ,,板塔结合,28 万,4243 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105117730234.html
临深100米 龙光城北八 视野好 看花园游泳池,"龙光城北八期 , 龙光城",4室2厅,105.21平米,东,精装,31层 ,,板塔结合,99 万,9410 元,0,,14天以前发布,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122414767.html
外地发展 精装急售 儿童公园楼上 户型方正,"恒大悦龙台 , 万达",3室2厅,85平米,北,精装,32层 ,,板塔结合,61 万,7177 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105121248762.html
方直星耀国际好楼层大三房两卫，安静看花园视野开阔,"方直星耀国际 , 河南岸",3室2厅,126.5平米,南,毛坯,低楼层(共31层) ,,板塔结合,156 万,12333 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105117368539.html
朝南 高楼层 户型方正 使用率高,"海伦堡爱Me城市 , 澳头",3室1厅,116平米,南,毛坯,高楼层(共31层) ,,板塔结合,49 万,4225 元,0,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105114797317.html
百万别墅大盘  大社区  近高铁站,"惠阳雅居乐花园一期 , 南站新城",2室2厅,88.49平米,西,精装,24层 ,,板塔结合,43 万,4860 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122185558.html
香悦澜山方正四房 大社区 户型好 园林漂亮，,"新城香悦澜山 , 博罗中心区",4室2厅,122.28平米,南,毛坯,中楼层(共33层) ,,塔楼,49.6 万,4057 元,0,,14天以前发布,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122419058.html
金叶华府朝南3房看花园，中间楼层，可看房,"金叶华府 , 博罗石湾",3室2厅,109平米,南,,30层 ,,板塔结合,55 万,5046 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105120609317.html
高铁站2.5公里，万达天虹大润发三大购物商圈。,"恒鑫御园 , 万达",2室1厅,62.17平米,东南,精装,26层 ,,板塔结合,39 万,6274 元,4,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105121295038.html
仲恺次新小区，成熟商圈，中间楼层4房，视野无遮挡,"腾韵花园 , 陈江",4室2厅,116.49平米,南,毛坯,32层 ,,板塔结合,78 万,6696 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105117469175.html
国鹏实用3房，好楼层， 采光通风好，配套齐全,"国鹏润德学府 , 惠环",3室2厅,85平米,南,毛坯,中楼层(共29层) ,,板塔结合,45.8 万,5389 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105118145453.html
两梯三户大平层，坐拥一线半岛公园河景，南北通朝南,"半岛1号十一期 , 白云新城",4室2厅,112.85平米,东南,精装,24层 ,,塔楼,98 万,8685 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105118628845.html
临深大社区，南北通带装修三房，无抵押，价格可以谈,"万城名座花园 , 白云新城",3室2厅,100.2平米,南 北,精装,29层 ,,板塔结合,98 万,9781 元,0,,,VR房源 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105120864711.html
户型方正。采光好，视野无遮挡。,"千禧嘉园 , 万达",2室2厅,74.82平米,北,,23层 ,,板塔结合,33.8 万,4518 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105113379440.html
户型房子 通风采光很好 业主诚心出售,"盛湾名居 , 澳头",3室2厅,89平米,南,简装,33层 ,,塔楼,44 万,4944 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121809724.html
房子户型方正采光好，中高楼层。,"华彩公馆 , 大亚湾中心区",4室2厅,107.36平米,南,毛坯,24层 ,,板塔结合,35 万,3261 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105120507591.html
"佳兆业壹号花园全新装修没有住过,高层看花园","佳兆业壹号花园 , 龙丰",3室2厅,103.6平米,南 北,精装,高楼层(共34层) ,,板塔结合,82 万,7916 元,1,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105113881299.html
高尔夫1号看高尔夫球场5房，景色绝美，中高楼层,"建曙高尔夫1号 , 区政府",5室2厅,125.72平米,南,精装,30层 ,,塔楼,119 万,9466 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105118745940.html
业主急售：朝南看花园 明厨明卫 采光通风视野开阔,"实地常春藤 , 三和经济开发区",3室2厅,108平米,南 北,毛坯,33层 ,,板塔结合,40 万,3704 元,0,,,VR看装修,https://hui.lianjia.com/ershoufang/105117220883.html
江北新装修 3+1房 装修很漂亮 中间楼层,"雨花香府 , 江北",4室2厅,116.16平米,东南 南,精装,中楼层(共17层) ,,,108 万,9298 元,0,,,VR看装修 | 房本满两年,https://hui.lianjia.com/ershoufang/105122171033.html
鸿润叠韵，带装修四房，诚意出售,"鸿润·叠韵 , 河南岸",4室2厅,141.57平米,南,精装,中楼层(共32层) ,,塔楼,99.8 万,7050 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105111008246.html
房子是满二没有增值税了，中间楼层采光和通风效果好,"长通熙园 , 开城大润发",2室1厅,70.12平米,南,,32层 ,,板楼,46 万,6561 元,1,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105119417374.html
带大露台 轻轨口 2023年小区南北向4房 很漂亮,"翔顺花园 , 龙丰",4室2厅,115.4平米,东南,精装,低楼层(共27层) ,,板塔结合,148 万,12825 元,0,,,VR房源 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105122093370.html
临深大社区 通透 楼层好 视野宽阔  配套齐全,"龙光城北二期 , 龙光城",4室1厅,127.98平米,南 北,毛坯,29层 ,,板塔结合,115 万,8986 元,2,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122041607.html
临深百万大盘，牧云溪谷，环境优美楼层好,"牧云溪谷六期云禧 , 新圩",2室2厅,72平米,西南 西,毛坯,32层 ,,板塔结合,69 万,9584 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105121827307.html
龙光城南四期五房，业主诚心出售,"龙光城南四期 , 龙光城",5室2厅,114.65平米,东 北,简装,34层 ,,塔楼,106 万,9246 元,1,,,VR看装修,https://hui.lianjia.com/ershoufang/105120884341.html
惠州市大亚湾西区大悦花园4房2厅两卫业主诚心出售,"大悦花园 , 比亚迪商圈",4室2厅,88.26平米,南,毛坯,27层 ,,板塔结合,36 万,4079 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122091628.html
马安曦江润府 3房 毛坯房 诚意出售,"曦江润府 , 东江新城",3室1厅,96.49平米,南,,中楼层(共33层) ,,塔楼,115 万,11919 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105120149116.html
红本在手无欠款、中间楼层、装修直接拎包入住,"中兴佳苑 , 大亚湾中心区",4室2厅,109.73平米,南,精装,26层 ,,塔楼,48.8 万,4448 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105114929727.html
近佳兆业 金世界花园三房 朝南采光好 小区配套成熟,"金世界花园 , 江北",3室2厅,125.44平米,南,简装,16层 ,,板塔结合,75 万,5979 元,0,,16天以前发布,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105122389846.html
看房方便视野开阔无遮挡，看园林，安静不吵,"金悦华府 , 东江新城",4室2厅,117平米,东 东南,毛坯,低楼层(共25层) ,,塔楼,108 万,9231 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105122243574.html
一线临深大盘隆腾盛世五房毛坯诚意出售,"隆腾盛世 , 新圩",5室2厅,129.55平米,南,,31层 ,,板塔结合,135 万,10421 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105119576577.html
万达商圈龙光玖龙湾花园106平米四房业主诚意出售,"龙光玖龙湾 , 万达",3室2厅,106平米,南 北,,30层 ,,板塔结合,71 万,6699 元,0,,31天以前发布,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105122252135.html
口岸路 精装三房   业主诚意出售,"海宇·连城国际 , 麦地",3室2厅,99.66平米,东北 北,精装,低楼层(共17层) ,,板塔结合,59.8 万,6001 元,9,,,VR看装修 | 房本满五年,https://hui.lianjia.com/ershoufang/105118371719.html
万达旁边三房，视野好，业主诚心购买新物业，诚心出售,"中萃花城湾 , 万达",3室2厅,84.14平米,北,精装,17层 ,,板塔结合,63.8 万,7583 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121102162.html
壹城五期 五一天虹 体育馆 天益城,"壹城中心1区 , 陈江",4室2厅,125平米,南 北,精装,中楼层(共32层) ,,塔楼,125 万,10000 元,0,,,VR看装修 | 房本满两年,https://hui.lianjia.com/ershoufang/105121672971.html
业主急售 户型方正采光好 面积使用率高,"康汇花园 , 大亚湾中心区",3室2厅,131.77平米,南 北,,13层 ,,板塔结合,40 万,3036 元,6,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121190057.html
临深 精装4房 户型方正 业主诚心出售,"华策御水花园 , 龙光城",4室2厅,125.74平米,南 北,精装,低楼层(共30层) ,,板塔结合,77 万,6124 元,2,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105121902630.html
"东平  东湖苑 精装2房  单价低,诚意出售","東湖苑 , 东平",2室2厅,88.23平米,西北,简装,高楼层(共18层) ,,板塔结合,38 万,4307 元,1,,,VR看装修 | 房本满五年,https://hui.lianjia.com/ershoufang/105117614021.html
板楼户型方正实用，109平南北通双阳台，急售可谈价,"新力城一期 , 水口",3室2厅,109.28平米,南,毛坯,低楼层(共27层) ,,板楼,70 万,6406 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105120424988.html
中间楼层，视野开阔，采光充足，配套设施全，交通便利,"家悦龙庭 , 万达",1室2厅,48.3平米,东南,毛坯,28层 ,,塔楼,29.8 万,6170 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105114957007.html
汇显城市公园，朝南看花园，安静光线好。,"汇显城市公园 , 汝湖",3室2厅,108平米,南,毛坯,27层 ,,板楼,68 万,6297 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105118805797.html
中高楼层看湖，楼下配套齐全，背包小区！,"星河丹堤F区 , 南站新城",3室1厅,89.49平米,北,精装,34层 ,,板塔结合,79 万,8828 元,4,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105119884897.html
金鼎雅苑全新毛坯房东诚意出售，随时可以看房,"金鼎雅苑 , 江北",3室2厅,87.47平米,南,毛坯,高楼层(共33层) ,,塔楼,85 万,9718 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105120165347.html
业主诚心出售，没有欠款，户型方正,"天域花园 , 白云新城",3室2厅,71.94平米,南,精装,17层 ,,板塔结合,42.8 万,5950 元,3,,,VR房源 | 房本满五年,https://hui.lianjia.com/ershoufang/105121178253.html
此房在二楼、装修良好、实际使用面积大于38平、,"乐华新村 , 开城大润发",2室1厅,38.1平米,南,,低楼层(共8层) ,,塔楼,13 万,3413 元,5,,,VR看装修,https://hui.lianjia.com/ershoufang/105122057929.html
近沙田地铁站，大社区 大阳台，淡水河,"九洲玉带湾 , 白云新城",4室2厅,112.74平米,南,毛坯,33层 ,,板塔结合,66 万,5855 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105120070647.html
户型方正，楼层好，视野好，配套齐全,"龙光城北十二期 , 龙光城",4室2厅,109.4平米,南 东,精装,32层 ,,板塔结合,98 万,8958 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105117562118.html
业主诚心出售、无个税、没有欠款、新小区,"合生时代城 , 比亚迪商圈",2室2厅,79平米,南,,18层 ,,板塔结合,50 万,6330 元,0,,,VR看装修 | 房本满两年,https://hui.lianjia.com/ershoufang/105121422267.html
朝南向采光好，原值高税费少，万达西区一 小交通便利,"仁和卫城 , 万达",3室2厅,126.31平米,南 北,毛坯,16层 ,,板塔结合,63 万,4988 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105117169859.html
哇塞！碧桂园盛汇宝藏三房 精装美宅 谁能不心动呀！,"碧桂园盛汇 , 龙丰",3室2厅,96.04平米,南,精装,低楼层(共32层) ,,塔楼,82.8 万,8622 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121126965.html
标准3房两卫业主诚意出售，看房有钥匙,"熙龙花园 , 河南岸",3室2厅,132.56平米,南,精装,18层 ,,板塔结合,85 万,6413 元,1,,16天以前发布,VR房源 | 房本满五年,https://hui.lianjia.com/ershoufang/105122392114.html
邻儿童公园 万达 次新小区 精装 两房 家私齐全 急售,"家悦龙庭 , 万达",2室2厅,57.59平米,南,精装,28层 ,,塔楼,49 万,8509 元,2,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105121549239.html
东平大社区，楼层好，电梯房，通风好,"颐景花园 , 东平",3室2厅,107.34平米,东南,简装,中楼层(共10层) ,,板楼,89 万,8292 元,2,,,VR看装修 | 房本满五年,https://hui.lianjia.com/ershoufang/105118724049.html
老小区已经改造好，3居室直接可入住。,"侨富花园 , 草洋新区",3室2厅,116.81平米,南,简装,8层 ,,板塔结合,17.5 万,1499 元,5,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105122035637.html
格局方正，精装修，可拎包入住，,"海员新村 , 下角",3室1厅,70.29平米,南,精装,9层 ,,板塔结合,25.5 万,3628 元,1,,,VR看装修 | 房本满两年,https://hui.lianjia.com/ershoufang/105122073695.html
业主诚心出售，视野开阔欢迎多多转介,"晶地里程花园 , 西区新寮",3室2厅,90.63平米,南 北,精装,33层 ,,塔楼,57 万,6290 元,1,,,VR房源 | 随时看房,https://hui.lianjia.com/ershoufang/105121099133.html
滨海公园旁次新小区，精装修朝南三房两卫,"当代上品湾花园 , 澳头",3室2厅,110.21平米,西 西北,精装,34层 ,,板塔结合,53.6 万,4864 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105120529758.html
一线临深白云新城南北通宇星水悦华府4房业主诚心急售,"宇星水悦华府 , 草洋新区",4室2厅,111.67平米,南 北,毛坯,31层 ,,板塔结合,73 万,6538 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105120650085.html
城市花园低楼层精装修三房 户型好朝南,"城市花園 , 江北",2室2厅,87.5平米,南,简装,低楼层(共7层) ,,板楼,79 万,9029 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105120802842.html
楼层好 采光好，视野开阔，央 企书香大盘,"保利阳光城四期 , 白云新城",3室2厅,104.91平米,南 北,毛坯,31层 ,,板塔结合,61.8 万,5891 元,1,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105119883242.html
滨海公园边上，160平，大4房2厅2卫，业主诚心卖,"合生滨海城 , 澳头",4室1厅,161.17平米,东南,毛坯,31层 ,,板塔结合,60 万,3723 元,3,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121382350.html
业主急售、中高楼层、户型方正通透、看花园、园林优美,"太东星河丹堤天睿花园南区 , 吾悦广场",4室2厅,88.95平米,南,,34层 ,,板塔结合,66 万,7420 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121389109.html
俯瞰别墅区园林景观 宽阔大客厅朝南采光很好 环境优美,"东方新城 , 秋长",4室2厅,146.8平米,南 东南,精装,18层 ,,板塔结合,78.88 万,5374 元,0,,,VR房源 | 房本满五年,https://hui.lianjia.com/ershoufang/105121185114.html
【贝壳精选好房】一线临深大社区配套完善，近沙田站！,"冠华城桂香园 , 西区新寮",3室1厅,94.43平米,南,毛坯,20层 ,,板塔结合,56.2 万,5952 元,4,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105120074232.html
户型方正，采光视野好，中间位置，配套全。,"恒福上居 , 惠环",2室2厅,66.49平米,东南,精装,高楼层(共29层) ,,塔楼,33 万,4964 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105120307201.html
全新精装3房2厅1卫；没入住过；全南户型好,"碧桂园珑尚花园 , 水口",3室2厅,103平米,南,精装,高楼层(共34层) ,,板塔结合,71 万,6894 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105119958650.html
仲恺高铁站边成熟大社区好楼层三房,"海伦艺境 , 潼侨沥林",3室2厅,92.76平米,南 北,毛坯,33层 ,,板塔结合,40 万,4313 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105119932527.html
江北低价位选择，三环内，小三房，总价低，刚需,"田家炳第一中学宿舍楼 , 江北",3室2厅,91平米,东南,精装,高楼层(共7层) ,,,44.8 万,4924 元,0,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122081819.html
自住装修拎包入住店长推荐限时秒杀价实收10抓住机会,"文华楼 , 开城大润发",1室1厅,28.75平米,南,,中楼层(共8层) ,,,10 万,3479 元,4,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122111032.html
龙湖物业 南北通大四房 诚意出售 好楼层,"龙湖春江名宸府 , 陈江",4室2厅,118平米,南 北,毛坯,中楼层(共26层) ,,,78 万,6611 元,0,,,VR看装修 | 随时看房,https://hui.lianjia.com/ershoufang/105121985056.html
楼层漂亮 拎包入住  采光好 随时可以看房,"艺都南国明珠 , 新圩",3室2厅,93.74平米,南,精装,高楼层(共11层) ,,板塔结合,48 万,5121 元,0,,,VR房源 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105121998999.html
景区门口老小区，物业实惠，价格低廉,"华羚新厦 , 龙丰",3室2厅,110.3平米,南,简装,高楼层(共8层) ,,,30 万,2720 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://hui.lianjia.com/ershoufang/105122129324.html
皇龙湾毛坯两房，价格可小刀，中高楼层，业主急售,"皇龙湾 , 博罗石湾",2室1厅,73.07平米,东,,32层 ,,塔楼,36 万,4927 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://hui.lianjia.com/ershoufang/105120053610.html
房子满五不唯一，格局通透 精装修 4房,"南泽裕园 , 下角",4室2厅,125.93平米,西南,精装,中楼层(共21层) ,,板塔结合,108 万,8577 元,0,,,VR看装修 | 房本满五年,https://hui.lianjia.com/ershoufang/105121835448.html
