标题,地址,户型,面积,朝向,装修情况,层数,建造时间,楼型,总价,每平米单价,关注人数,带看次数,发布时间,标签,详情链接
满五不唯一 不欠款 装修保养好 业主诚心出售,"合正上东国际 , 下坝",3室2厅,104平米,南,精装,高楼层(共26层) ,,板塔结合,199 万,19135 元,3,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119009918.html
95平方三房，总价低，装修保养好，楼层好位置安静,"保利红珊瑚花园 , 松山湖",3室1厅,95.02平米,东,,高楼层(共25层) ,,塔楼,283 万,29784 元,1,,30天以前发布,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122276067.html
莞城 人民公园旁 和阳大厦 精装电梯大4房 带车位,"和阳大厦 , 莞城",3室2厅,147.26平米,西南,精装,中楼层(共8层) ,,塔楼,163 万,11069 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105120878595.html
万科高尔夫花园大三房，随时可看房,"万科城市高尔夫花园 , 寮步",3室2厅,125.95平米,南,简装,24层 ,,板塔结合,170 万,13498 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121500151.html
华园大平层，换房可选，目前在卖的很好的四房。,"丰泰华园山庄 , 新联",4室3厅,256.98平米,东南,简装,低楼层(共12层) ,,板塔结合,380 万,14788 元,2,,,VR房源 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105110456988.html
满五唯一 方正户型 一梯两户南北对流,"光大景湖花园 , 东泰",3室2厅,116.5平米,东南,简装,中楼层(共5层) ,,板楼,160 万,13734 元,1,,,VR房源 | 随时看房,https://dg.lianjia.com/ershoufang/105120385034.html
城市风景  精装2房1厅1卫 真诚心出售,"城市风景 , 石竹",2室1厅,66.69平米,东南,精装,15层 ,,板楼,87.9 万,13181 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122097348.html
万象汇350米翠珑湾四期复式2房2卫,"星城翠珑湾四期 , 寮步",2室2厅,54.65平米,西,,中楼层(共20层) ,,板塔结合,58 万,10613 元,2,,,房本满五年,https://dg.lianjia.com/ershoufang/105119582088.html
翠珑湾五期   公寓  带精装修   业主诚心卖,"星城翠珑湾五期 , 寮步",2室2厅,61.82平米,南,精装,中楼层(共21层) ,,板塔结合,65 万,10515 元,1,,,房本满五年,https://dg.lianjia.com/ershoufang/105103901927.html
此房是方正三房，业主家保养很好。,"金丰商业街 , 宏远北",3室2厅,96.08平米,南,简装,低楼层(共7层) ,,塔楼,83 万,8639 元,3,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105111524253.html
虎门龙泉广场 旁边实惠3房 有红本可过户,"虎门人民路169号 , 黄河中心",3室1厅,84.1平米,东南,简装,高楼层(共6层) ,,板楼,30.8 万,3663 元,4,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105121383038.html
莞城龙光君御旗峰豪园，大隐于市的圈层社交大宅,"君御旗峰豪园 , 东莞行政中心区",5室2厅,311.47平米,南,精装,低楼层(共34层) ,,塔楼,898 万,28832 元,0,,,近地铁 | VR房源 | 随时看房,https://dg.lianjia.com/ershoufang/105122252189.html
虎门g有土地，新老莞人可买，70平上下三层，有露台,"东方中上一巷 , 黄河中心",2室2厅,70.32平米,南,精装,低楼层(共3层) ,,,36 万,5120 元,5,,,VR房源 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105120574489.html
沃多夫单间精装修，中间楼层，看莲花山，采光视野好,"沃多夫风临公馆 , 咸西",1室0厅,44.39平米,北,,33层 ,,塔楼,58 万,13067 元,1,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120129781.html
天虹旁东港城精装2房，南向，无欠款，产权清晰,"东港城(塘厦) , 塘厦镇",2室2厅,78.24平米,南,精装,29层 ,,板塔结合,62 万,7925 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120554929.html
东城富怡物业电梯3房2厅 通风采光好 看房方便,"富怡物业 , 花园新村",3室2厅,126平米,东南,简装,高楼层(共9层) ,,塔楼,68 万,5397 元,1,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105120208770.html
都市华府 三房两卫带一个大平台 南北通户型,"都市华府 , 常平镇",3室2厅,86.55平米,南,,25层 ,,塔楼,128 万,14790 元,1,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105118361439.html
小区小高层三房，景观好，采光好。,"利澳花园 , 沙田镇",3室2厅,95.39平米,西南,简装,高楼层(共6层) ,,板塔结合,52 万,5452 元,4,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105119154840.html
东城万达旁 天宝站边上 碧桂园物业 精装方正3居室,"碧桂园ParkRoyal公馆 , 学院路",3室2厅,97.08平米,北,精装,中楼层(共30层) ,,塔楼,85 万,8756 元,4,,,近地铁 | 随时看房,https://dg.lianjia.com/ershoufang/105121419317.html
时富城东世家，小三房，朝东南，急卖,"时富花园 , 寮步",3室2厅,84.08平米,南,精装,高楼层(共11层) ,,板塔结合,106 万,12608 元,2,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105118216637.html
松山湖北寮步万科松湖传奇南向温馨2房安静看花园急卖,"万科松湖传奇 , 寮步",2室2厅,64.89平米,南,精装,低楼层(共34层) ,,板塔结合,76 万,11713 元,4,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105116624550.html
"诚意出售，看中可谈，户型好，,采光不影响，","招商雍景湾 , 横沥镇",4室2厅,117.79平米,东南 北,精装,29层 ,,板塔结合,169 万,14348 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105121885656.html
莞城教育合和大厦电梯房，三房两厅 业主诚意出售。,"合和大厦 , 运河东",3室2厅,108平米,东北,,低楼层(共26层) ,,板塔结合,110 万,10186 元,0,,,VR看装修,https://dg.lianjia.com/ershoufang/105121820994.html
小区开发商是金地集团 建筑质量有保障，物业为金地物,"金地·艺境水岸 , 石美",2室1厅,49.62平米,东,,高楼层(共30层) ,,塔楼,34 万,6853 元,1,,,随时看房,https://dg.lianjia.com/ershoufang/105121765261.html
八达路96平大三房 上中英文 业主急售,"八达路商住楼 , 东莞行政中心区",3室2厅,96.24平米,南,,中楼层(共8层) ,,板楼,65 万,6754 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105119844142.html
实力开发商，三房两卫业主自住装修保养新。满五年,"卓越蔚蓝城邦 , 常平镇",3室2厅,98平米,南,精装,33层 ,,板塔结合,95 万,9694 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105115476826.html
房子通透性好视野开阔装修保养九成新可直接拎包入住,"松湖春天 , 大岭山镇",3室2厅,97.16平米,北,精装,22层 ,,板塔结合,155 万,15954 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121487266.html
丽景花园复式三房出售98万，精装修，,"丽景花园 , 常平镇",3室2厅,132.08平米,东南,,中楼层(共19层) ,,塔楼,98 万,7420 元,1,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120693180.html
高层 精装两房 省个税 诚意出售,"世纪城国际公馆四期香榭里 , 西平",3室2厅,89.63平米,东南,精装,中楼层(共18层) ,,板塔结合,190 万,21199 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121580531.html
大平层，使用率高。朝南看别墅区,"世纪城国际公馆四期香榭里 , 西平",5室1厅,191平米,东南,毛坯,中楼层(共16层) ,,板塔结合,530 万,27749 元,1,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120737369.html
朝向好阳光充足较为安静配套设施较为齐全,"地标大厦 , 地标",3室2厅,100.81平米,西南,精装,低楼层(共25层) ,,塔楼,120 万,11904 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105112545778.html
飞机户型四房 使用面积180平米 大阳台朝南正对泳池,"滨江公馆 , 万江中心",4室1厅,140.6平米,南,精装,中楼层(共18层) ,,板楼,225 万,16003 元,4,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105110531984.html
碧桂园精装三房朝花园，大客厅视野好,"碧桂园天麓山一期 , 塘厦镇",3室2厅,96.83平米,南,精装,24层 ,,板塔结合,90 万,9295 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105117739317.html
桥头鸿华尚城三房二厅二卫低价出售户型光线好,"鸿华I尚城 , 企石镇",3室1厅,89.32平米,西北,毛坯,低楼层(共23层) ,,板塔结合,68 万,7614 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105117873162.html
满五不唯一，东南朝向看花园小区，位置安静。,"南部湾万科城 , 大宁",3室2厅,96.56平米,东南,精装,34层 ,,塔楼,138.8 万,14375 元,2,,13天以前发布,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122441299.html
星河传说 精装三房户型 采光好 户型方正 诚意出售,"星河传说聚星岛A区 , 石井",3室2厅,128.53平米,西,精装,低楼层(共12层) ,,塔楼,285 万,22174 元,5,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105118333894.html
金地湖山大境三期四房两厅两卫视野好,"金地湖山大境三期 , 黄江镇",4室1厅,145.66平米,南,毛坯,25层 ,,塔楼,192 万,13182 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121529478.html
清新精致充满艺术气息实用率高二房，广阔市府广场景观,"尚书银座 , 东莞图书馆",2室1厅,42.98平米,西北,精装,中楼层(共23层) ,,塔楼,96 万,22336 元,0,,19天以前发布,近地铁 | VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122373492.html
此房视野好，满五唯一，业主诚心出售,"华艺海滨花园 , 黄河中心",3室2厅,84.37平米,西北,简装,中楼层(共23层) ,,塔楼,68 万,8060 元,0,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121594577.html
高层好房 看房方便有钥匙 住宅性质的,"地标大厦 , 地标",1室1厅,56.66平米,南,简装,高楼层(共24层) ,,塔楼,44 万,7766 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122142906.html
新中银金色华庭，地铁口小3房，刚需,"新中银·金色华庭 , 西平",3室1厅,90.16平米,东北,精装,中楼层(共18层) ,,板塔结合,170 万,18856 元,0,,,近地铁 | VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105121691965.html
柏龙湾次新3房  中楼层采光好  视野开阔,"柏龙湾 , 大宁",3室2厅,93.25平米,东南,,高楼层(共17层) ,,塔楼,148 万,15872 元,0,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105120314450.html
全新未入住过3房交楼标准精装业主诚心出售,"世纪城凯旋湾花园 , 石排镇",3室2厅,109.72平米,南,,低楼层(共17层) ,,板塔结合,108 万,9844 元,0,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105121286600.html
网红小区 二期朝南看花园 通风采光好 楼层巴适 便宜卖,"碧桂园苹果 , 上下桥",2室1厅,29.15平米,南,精装,高楼层(共12层) ,,塔楼,27 万,9263 元,0,,20天以前发布,随时看房,https://dg.lianjia.com/ershoufang/105122355336.html
新世纪颐龙轩 南北对流 高层看江景,"新世纪颐龙轩 , 高埗镇",4室2厅,143.29平米,东南,毛坯,高楼层(共30层) ,,板楼,239 万,16680 元,0,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105120345227.html
富民花园  朝南两房  诚意出售,"富民花园 , 太平广场",2室2厅,75.02平米,南,简装,中楼层(共7层) ,,板塔结合,55 万,7332 元,1,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121518085.html
未来世界花园二期小三房 稀有带阳台且朝南户型,"未来世界花园 , 西平",3室2厅,67.02平米,东南,精装,低楼层(共17层) ,,板楼,126 万,18801 元,1,,,近地铁 | VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121993359.html
松湖朗悦 3室2厅 西南,"松湖朗悦 , 大朗镇",3室2厅,90.72平米,西南,毛坯,高楼层(共23层) ,,塔楼,113 万,12456 元,0,,12天以前发布,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122452299.html
此房业主是花30万装修的，可拎包入住。楼层好无遮挡,"凯晟景园 , 石井",3室2厅,107平米,南,精装,低楼层(共26层) ,,板塔结合,255 万,23832 元,0,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105120316924.html
店长推荐  沙田碧桂园安静笋三房 低楼层,"沙田碧桂园滨江豪园 , 沙田镇",3室2厅,86.79平米,北,精装,25层 ,,板楼,85.8 万,9886 元,1,,31天以前发布,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105122268190.html
全新高楼层朝南2房，无欠款，业主诚心出售！,"南部湾万科城 , 大宁",2室1厅,62平米,南,简装,9层 ,,塔楼,95 万,15323 元,0,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105120468705.html
诚信大厦4房出售 两套打通户型格局好 价格实惠,"诚信大厦 , 黄河中心",4室2厅,145平米,东南,简装,17层 ,,板楼,109 万,7518 元,0,,,VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105121025038.html
碧桂园三房 户型方正 朝南 免个税,"碧桂园天麓山三期 , 塘厦镇",3室2厅,89.66平米,南,精装,18层 ,,板塔结合,112 万,12492 元,1,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121021683.html
中高层四房 无欠款 随时过户 看房方便  视野开阔 靓宅,"万科首铸翡翠东望 , 鸿福路口",4室2厅,115.95平米,南,精装,低楼层(共33层) ,,板楼,325 万,28030 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105116599616.html
罗沙市场整栋 大宅带一个大院子,"罗沙鸿兴路一巷 , 罗沙",7室3厅,241.51平米,东南,,低楼层(共3层) ,,,200 万,8282 元,5,,,VR房源 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105119593795.html
中惠松湖城二期精装看湖景三房诚意出售,"中惠松湖城二期 , 寮步",3室2厅,81.28平米,南,精装,高楼层(共25层) ,,塔楼,119 万,14641 元,0,,20天以前发布,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122362526.html
东城电梯房 精装修四房两卫 保养好 不欠款 诚意出售,"大金鼓广场 , 花园新村",4室2厅,171.06平米,西南,精装,中楼层(共17层) ,,塔楼,198 万,11575 元,0,,,VR房源 | 房本满两年,https://dg.lianjia.com/ershoufang/105120588826.html
景湖花园 别墅小区 保养好 诚意出售,"光大景湖花园 , 东泰",3室2厅,138.5平米,西,精装,中楼层(共5层) ,,板楼,238 万,17185 元,4,,,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105113972143.html
新城市花园 两房带花园 全新装修 可种菜 养鱼,"新城市花园一期 , 常平镇",2室1厅,72.5平米,东南,精装,低楼层(共7层) ,,板塔结合,60 万,8276 元,0,,,VR房源 | 随时看房,https://dg.lianjia.com/ershoufang/105121637141.html
恒大御湖通车库两房 中楼层，装修好，诚意卖房,"百悦尚城三期恒大御湖 , 南城车站",2室1厅,87.45平米,西南,精装,中楼层(共18层) ,,板塔结合,150 万,17153 元,0,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105122068992.html
东鸿大厦3房1厅出售，朝东，采光好，通风，鸿福路地段,"东鸿大厦 , 鸿福路口",3室1厅,92.3平米,东南,简装,中楼层(共8层) ,,,90 万,9751 元,1,,,VR看装修 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105122080406.html
小区环境好，配套齐全，户型通透，通风效果好,"万达华府 , 万达",1室1厅,52平米,东南,精装,低楼层(共28层) ,,板塔结合,33 万,6347 元,6,,,随时看房,https://dg.lianjia.com/ershoufang/105113210968.html
旭辉江山墅116平大三房，室内光线充足，保养好,"旭辉江山墅 , 石排镇",3室2厅,115.78平米,南,,高楼层(共33层) ,,塔楼,179 万,15461 元,0,,,VR看装修,https://dg.lianjia.com/ershoufang/105120953315.html
公务员小区 管理很安全 小区环境配套好,"石碣新洲路61号 , 石碣镇",3室2厅,97.68平米,南,,中楼层(共7层) ,,,68 万,6962 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122192602.html
东海城堡内比较少的一楼带花园的复式房，三房做6房,"丰泰东海城堡 , 新联",6室2厅,102.08平米,东南 南,精装,低楼层(共15层) ,,板塔结合,230 万,22532 元,2,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105115587237.html
联华花园城98平三房 格局装修保养好业主诚意出售,"联华花园城 , 上下桥",3室1厅,98.93平米,北,精装,中楼层(共17层) ,,板塔结合,130 万,13141 元,0,,8天以前发布,VR房源,https://dg.lianjia.com/ershoufang/105122492349.html
滨海湾新区，天虹商圈，精装2房2厅诚意出售。,"地标广场 , 地标",2室1厅,78.44平米,南,精装,28层 ,,板塔结合,140 万,17849 元,3,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105110495246.html
横沥新小区，五星园林景，高楼层全新未入住！,"碧桂园松湖明珠 , 横沥镇",3室1厅,92.15平米,东南,简装,高楼层(共26层) ,,,125 万,13565 元,0,,,VR房源 | 房本满两年 | 随时看房,https://dg.lianjia.com/ershoufang/105121730089.html
新世纪颐和居 四房满五不唯一 拎包入住 。,"新世纪颐和居 , 厚街镇",2室2厅,85.79平米,东南,,17层 ,,板塔结合,95 万,11074 元,0,,,近地铁 | VR看装修 | 房本满五年,https://dg.lianjia.com/ershoufang/105122198499.html
翡翠山湖 2室1厅 北,"翡翠山湖 , 凤岗镇",2室1厅,87.2平米,北,精装,17层 ,,塔楼,92 万,10551 元,0,,15天以前发布,VR房源 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122412554.html
天钻新上好房！全新三房急售随时可看,"松湖碧桂园·天钻 , 大岭山镇",3室2厅,97.51平米,南,,高楼层(共31层) ,,塔楼,159 万,16307 元,0,,,VR看装修 | 随时看房,https://dg.lianjia.com/ershoufang/105121704971.html
价格便宜，室内重新装修过 保养挺不错,"虎门一号 , 地标",1室1厅,36.36平米,南,精装,低楼层(共11层) ,,塔楼,26 万,7151 元,0,,13天以前发布,VR房源 | 随时看房,https://dg.lianjia.com/ershoufang/105122435073.html
湖山大境3期墅景电梯洋房，业主诚心卖，价格可谈,"金地湖山大境三期 , 黄江镇",3室2厅,102.82平米,南,毛坯,12层 ,,塔楼,125 万,12158 元,1,,26天以前发布,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105122316133.html
户型方正，通风好，采光佳，业主诚心卖,"金地博登湖三期澜庭 , 塘厦镇",3室2厅,101平米,南,,29层 ,,板塔结合,145 万,14357 元,0,,,VR房源 | 房本满五年,https://dg.lianjia.com/ershoufang/105119838643.html
虎门天虹楼上二期三房 保养好诚意出售,"地标广场 , 地标",3室2厅,90.98平米,南,精装,16层 ,,板塔结合,178 万,19565 元,0,,,VR看装修 | 房本满五年 | 随时看房,https://dg.lianjia.com/ershoufang/105121708820.html
